WB_id	symbol	sequence	live_dead	type	logFC	logCPM	PValue	FDR
7234	WBGene00012261	lpr-3	W04G3.8	Live	protein_coding_gene	0.0162476864627962	7.21291747820148	0.999999999999995	1
7235	WBGene00012265		W04G5.4	Live	protein_coding_gene	-0.31767161319057	1.54954196025523	0.165851645367136	1
7236	WBGene00012266		W04G5.5	Live	protein_coding_gene	0.05605107121501	1.49824561296148	0.859918852964853	1
7237	WBGene00012268		W04G5.8	Live	protein_coding_gene	0.283245278189478	1.9005808847061	0.130724680602646	1
7238	WBGene00012269		W04G5.9	Live	protein_coding_gene	0.118076463045677	2.83676026365303	0.519666123416358	1
7239	WBGene00012270		W04G5.10	Live	protein_coding_gene	0.229527381013026	2.47157123148147	0.191244738073096	1
7240	WBGene00012271		W05B2.2	Live	protein_coding_gene	0.688122163697742	2.31867072758749	0.274323494942458	1
7241	WBGene00012272	dhc-4	W05B2.4	Live	protein_coding_gene	0.0322942063256901	3.06155279703028	0.824612044823248	1
7242	WBGene00012274		W05B5.1	Live	protein_coding_gene	-0.044194657025652	5.99958375474679	0.687322129995025	1
7243	WBGene00012275	npr-14	W05B5.2	Live	protein_coding_gene	-0.20271597531059	0.445374484972472	0.52510812076875	1
7244	WBGene00012276	his-74	W05B10.1	Live	protein_coding_gene	0.0744013377798262	3.12487010237341	0.738316483785173	1
7245	WBGene00012277	ccch-3	W05B10.2	Live	protein_coding_gene	-0.00184653164349676	2.97840062435116	0.984402668828393	1
7246	WBGene00012279		W05B10.4	Live	protein_coding_gene	-0.462521624997734	3.9934291427302	0.0132993450455111	0.752858576054585
7247	WBGene00012280		W05E10.1	Live	protein_coding_gene	0.0504758183534426	2.83563203126299	0.800976004291862	1
7248	WBGene00012281		W05E10.2	Live	protein_coding_gene	-0.277913150286276	0.591741691974208	0.431665289988871	1
7249	WBGene00012282		W05E10.5	Live	protein_coding_gene	-0.372760872661927	2.77434114755371	0.0237930179982919	0.930611696849246
7250	WBGene00012289		W05H12.1	Live	protein_coding_gene	0.00218780050286105	5.84267397776287	0.995200134471654	1
7251	WBGene00012291		W06A7.2	Live	protein_coding_gene	0.0030074147720573	2.19375174432978	1	1
7252	WBGene00012293		W06A7.4	Live	protein_coding_gene	0.230503623463413	-0.165688468546968	0.880893582378803	1
7253	WBGene00012295	nmat-1	W06B3.1	Live	protein_coding_gene	-0.0112132133398894	0.875762802268884	1	1
7254	WBGene00012298	prmt-7	W06D4.4	Live	protein_coding_gene	0.313196432713876	5.0482394096133	0.00250595035289755	0.341811628135226
7255	WBGene00012299		W06D11.1	Live	protein_coding_gene	0.0230453418259172	0.572858452323437	0.962492212628852	1
7256	WBGene00012304	cutl-4	W06D12.1	Live	protein_coding_gene	0.279552631140104	-0.174360465140927	0.837233332039601	1
7257	WBGene00012306		W06F12.2	Live	protein_coding_gene	-0.000223627274206179	5.90745491254804	1	1
7258	WBGene00012307		W06F12.3	Live	protein_coding_gene	-0.0993786153843049	1.7690697078327	0.740759504753626	1
7259	WBGene00012308	oac-53	W06G6.1	Live	protein_coding_gene	0.753363419416191	-0.0916269926066532	0.0298178416931886	0.99413135535631
7260	WBGene00012315	immt-2	W06H3.1	Live	protein_coding_gene	0.242941271802513	3.11822569589186	0.175182842017016	1
7261	WBGene00012316	ctps-1	W06H3.3	Live	protein_coding_gene	0.0741585576683865	6.43754251998057	0.469633779716466	1
7262	WBGene00012317	ztf-6	W06H12.1	Live	protein_coding_gene	-0.0943713520910562	6.55051441041345	0.383436758719793	1
7263	WBGene00012319	ipla-3	W07A8.2	Live	protein_coding_gene	0.0429878448092694	4.10436432130783	0.793654134511385	1
7264	WBGene00012321	srxa-6	W07A8.5	Live	protein_coding_gene	0.397813996154693	0.821713721336137	0.211031076654645	1
7265	WBGene00012322		W07A12.4	Live	protein_coding_gene	-0.0738103055262087	3.16458919042782	0.726742575772436	1
7266	WBGene00012323	oac-54	W07A12.6	Live	protein_coding_gene	0.298064215423563	0.503618789552939	0.328082976516996	1
7267	WBGene00012324	rhy-1	W07A12.7	Live	protein_coding_gene	0.452011856029767	2.53398580728035	0.0166008688686458	0.798594793382336
7268	WBGene00012326		W07E11.1	Live	protein_coding_gene	-0.109733141820507	8.29783856407079	0.313267237942792	1
7269	WBGene00012328		W07G1.1	Live	protein_coding_gene	-0.0503169168906436	0.599133591964953	0.918823325793219	1
7270	WBGene00012330	zip-3	W07G1.3	Live	protein_coding_gene	0.0707832090943686	5.03235262055285	0.58148889206183	1
7271	WBGene00012332	rpi-1	W07G1.5	Live	protein_coding_gene	-0.0454356667776413	3.11238362431815	0.784013953426129	1
7272	WBGene00012333	sre-43	W07G1.6	Live	protein_coding_gene	0.091495007604892	0.362697877103342	0.830866120503688	1
7273	WBGene00012337	scyl-1	W07G4.3	Live	protein_coding_gene	-0.296329263478225	6.87663332706689	0.0723023311091007	1
7274	WBGene00012339		W07G4.5	Live	protein_coding_gene	0.140480485486522	6.97799548398508	0.431232600145847	1
7275	WBGene00012340	dct-15	W08D2.3	Live	protein_coding_gene	-0.212410410279748	3.31648940918588	0.134916124409596	1
7276	WBGene00012341	catp-6	W08D2.5	Live	protein_coding_gene	0.032861938245926	6.60845138728923	0.729999626314781	1
7277	WBGene00012342	mtr-4	W08D2.7	Live	protein_coding_gene	-0.021326538005278	5.75569550227934	0.854008442194595	1
7278	WBGene00012343		W08E3.2	Live	protein_coding_gene	-0.126930244356405	6.41727885031549	0.208295516726488	1
7279	WBGene00012344	ola-1	W08E3.3	Live	protein_coding_gene	0.0632410970081972	8.07678108932391	0.432780514699454	1
7280	WBGene00012346		W08G11.1	Live	protein_coding_gene	-0.507939581597488	1.20133422383755	0.730126051349195	1
7281	WBGene00012347		W08G11.3	Live	protein_coding_gene	-0.00722955949621737	4.76287666916708	0.962935129432699	1
7282	WBGene00012348	pptr-1	W08G11.4	Live	protein_coding_gene	-0.102362924132907	7.10903894744831	0.222917969955211	1
7283	WBGene00012351		W09C5.1	Live	protein_coding_gene	0.21101414493438	8.61864313091784	0.0153925339094532	0.78340744983676
7284	WBGene00012352	dkf-1	W09C5.5	Live	protein_coding_gene	-0.114456014247768	4.33657337974224	0.35445920981313	1
7285	WBGene00012353		W09C5.7	Live	protein_coding_gene	0.0179306574325242	5.98903687904395	0.843732345202754	1
7286	WBGene00012354	cox-4	W09C5.8	Live	protein_coding_gene	0.0887765421764979	9.53324388383554	0.433777222939549	1
7287	WBGene00012356		W09D6.1	Live	protein_coding_gene	0.224383077612599	3.07963386267292	0.145788884439747	1
7288	WBGene00012358		W09D6.5	Live	protein_coding_gene	0.00711123511307801	5.29317541162734	0.95589242983436	1
7289	WBGene00012359		W09D10.1	Live	protein_coding_gene	-0.0149285068056827	5.99084641531447	0.870975154653744	1
7290	WBGene00012360	tat-3	W09D10.2	Live	protein_coding_gene	0.0983848701543659	7.08423981901144	0.374096653590874	1
7291	WBGene00012361	mrpl-12	W09D10.3	Live	protein_coding_gene	-0.0622107577409938	5.72597721489829	0.531823512457026	1
7292	WBGene00012362		W09D10.4	Live	protein_coding_gene	0.0208994033873155	6.34610449007778	0.87060187357977	1
7293	WBGene00012363		W09D10.5	Live	protein_coding_gene	-0.0412706760329941	2.73662914804225	0.852793297317671	1
7294	WBGene00012364	zmp-4	W09D12.1	Live	protein_coding_gene	0.106433129465816	3.71056893361536	0.41858226867672	1
7295	WBGene00012365		W09G3.1	Live	protein_coding_gene	0.000819552070972642	4.30866709191781	0.998969711974172	1
7296	WBGene00012366	maea-1	W09G3.2	Live	protein_coding_gene	0.0592622652981306	5.18793051421503	0.517298839845105	1
7297	WBGene00012369		W09G3.6	Live	protein_coding_gene	-0.0592847958126549	6.01980023723685	0.551603996726535	1
7298	WBGene00012370		W09G3.7	Live	protein_coding_gene	0.182606223762639	3.01543768149759	0.199633502036011	1
7299	WBGene00012371		W09G3.8	Live	protein_coding_gene	0.112581932320497	0.950421631747534	0.830443067387853	1
7300	WBGene00012372		W09H1.1	Live	protein_coding_gene	-0.198261425661939	2.21324032180139	0.335543001284283	1
7301	WBGene00012375	mecr-1	W09H1.5	Live	protein_coding_gene	0.0736712554141684	5.95787174387046	0.480066394663224	1
7302	WBGene00012376	nduf-7	W10D5.2	Live	protein_coding_gene	0.0142351409794378	6.68491301525116	0.893074190110304	1
7303	WBGene00012381		Y2H9A.4	Live	protein_coding_gene	-0.119438081189793	3.97907928223386	0.456376503634347	1
7304	WBGene00012382	ttr-16	Y5F2A.1	Live	protein_coding_gene	-0.0221201634393389	7.60332333631789	0.82879907356717	1
7305	WBGene00012383	ttr-17	Y5F2A.2	Live	protein_coding_gene	-0.223093683494225	4.38654533559541	0.221382296831446	1
7306	WBGene00012385		Y5F2A.4	Live	protein_coding_gene	-0.0263424121703184	3.48475637647454	0.882533027143705	1
7307	WBGene00012386	agef-1	Y6B3A.1	Live	protein_coding_gene	-0.124584023893122	6.06165196799822	0.184355155613605	1
7308	WBGene00012387		Y6B3B.1	Live	protein_coding_gene	0.0415033278177643	2.79143869896184	0.832800010196891	1
7309	WBGene00012389		Y6B3B.4	Live	protein_coding_gene	-0.0201979864595397	5.59483053773572	0.85345217132799	1
7310	WBGene00012390	gpap-1	Y6B3B.5	Live	protein_coding_gene	-0.0450854378652697	3.03431800556792	0.780309717395382	1
7311	WBGene00012391		Y6B3B.7	Live	protein_coding_gene	0.337882719097511	0.856209983720238	0.177522884053245	1
7312	WBGene00012393		Y6B3B.9	Live	protein_coding_gene	-0.140215559531564	3.31172722728517	0.315240240595167	1
7313	WBGene00012394	hsd-1	Y6B3B.11	Live	protein_coding_gene	0.0485013409354003	0.0361733478712247	0.922648617963399	1
7314	WBGene00012395		Y6D1A.1	Live	protein_coding_gene	-0.0715622799402599	4.5336274118597	0.552644845285042	1
7315	WBGene00012396		Y6D1A.2	Live	protein_coding_gene	-0.267559750298398	1.91870162150175	0.375247380926755	1
7316	WBGene00012398		Y6E2A.4	Live	protein_coding_gene	0.296378074125611	3.84647872993115	0.208356578044158	1
7317	WBGene00012399		Y6E2A.5	Live	protein_coding_gene	0.22402791653253	2.26882201409714	0.38115023130286	1
7318	WBGene00012400		Y6E2A.7	Live	protein_coding_gene	-0.103821494462005	-0.157654093547295	1	1
7319	WBGene00012404		Y6G8.2	Live	protein_coding_gene	-0.119654226723865	5.8971746320327	0.449305083684494	1
7320	WBGene00012407		Y7A5A.1	Live	protein_coding_gene	0.273091435410514	5.5827590222875	0.00827707222575796	0.63693240043817
7321	WBGene00012408		Y7A5A.2	Live	protein_coding_gene	-0.417753545299539	0.586840461221383	0.179041534167487	1
7322	WBGene00012409		Y7A5A.3	Live	protein_coding_gene	0.137559361369488	-0.206695998331793	0.753841430865959	1
7323	WBGene00012412		Y7A5A.6	Live	protein_coding_gene	0.0851401395215128	1.35080503451226	0.76511802436406	1
7324	WBGene00012413		Y7A5A.7	Live	protein_coding_gene	0.271702816701796	1.01049262892752	0.320750210471008	1
7325	WBGene00012416		Y7A9A.1	Live	protein_coding_gene	0.0976995081643701	3.24023148247339	0.498532475947939	1
7326	WBGene00012420		Y7A9D.1	Live	protein_coding_gene	-0.311158937080611	2.1555411585279	0.173680166426315	1
7327	WBGene00012421		Y9C2UA.1	Live	protein_coding_gene	0.228278241039318	6.066920550376	0.0273480417410421	0.97418008663464
7328	WBGene00012423		Y10G11A.1	Live	protein_coding_gene	-0.000356556734540897	4.65534558324477	1	1
7329	WBGene00012424	dlc-3	Y10G11A.2	Live	protein_coding_gene	0.057571476580278	1.32797939118872	0.881576014489468	1
7330	WBGene00012425	dlc-4	Y10G11A.3	Live	protein_coding_gene	-0.155114170229871	0.0249656437646265	0.70827691616577	1
7331	WBGene00012428		Y11D7A.3	Live	protein_coding_gene	0.193931910299959	3.43638111472561	0.235991019378364	1
7332	WBGene00012429		Y11D7A.5	Live	protein_coding_gene	-1.74499484575896	2.66227843698688	0.223859239376918	1
7333	WBGene00012431		Y11D7A.7	Live	protein_coding_gene	-0.294793876482999	0.150878496242522	0.49126791831577	1
7334	WBGene00012432		Y11D7A.8	Live	protein_coding_gene	0.0870795339193497	1.84770606468494	0.683799314738527	1
7335	WBGene00012433		Y11D7A.9	Live	protein_coding_gene	-0.149774660191677	4.73050542105778	0.847309472354166	1
7336	WBGene00012434		Y11D7A.10	Live	protein_coding_gene	-0.0924548204274925	4.15467265401734	0.516478891125942	1
7337	WBGene00012435	flh-1	Y11D7A.12	Live	protein_coding_gene	0.0325306462469869	3.81272871986294	0.850264574360075	1
7338	WBGene00012436	flh-3	Y11D7A.13	Live	protein_coding_gene	-0.301785928771507	1.69248895092475	0.533853464052988	1
7339	WBGene00012437	nmy-3	Y11D7A.14	Live	protein_coding_gene	-0.147407954769126	5.96582232039597	0.23941042469815	1
7340	WBGene00012439		Y12A6A.1	Live	protein_coding_gene	-0.15765191486282	2.87633253961608	0.428393228520162	1
7341	WBGene00012440	nlp-53	Y12A6A.2	Live	protein_coding_gene	-0.0248237063243977	4.78920519065325	0.858475334228343	1
7342	WBGene00012441	glb-28	Y15E3A.2	Live	protein_coding_gene	-0.16577966566083	0.678320468404548	0.562190075282267	1
7343	WBGene00012442		Y15E3A.3	Live	protein_coding_gene	0.190183476416387	0.910684981308158	0.508424943148721	1
7344	WBGene00012443		Y15E3A.4	Live	protein_coding_gene	0.192668565593239	7.3468981169778	0.143776401663015	1
7345	WBGene00012444		Y15E3A.5	Live	protein_coding_gene	0.0730935696073572	6.24561351307941	0.579252499489136	1
7346	WBGene00012445		Y16B4A.2	Live	protein_coding_gene	-0.0465132052808068	7.54527528234949	0.722684692987054	1
7347	WBGene00012446	nhr-230	Y17D7A.1	Live	protein_coding_gene	0.0281863334955396	1.54766474917342	0.935161396293717	1
7348	WBGene00012449	nhr-231	Y17D7B.1	Live	protein_coding_gene	-0.0193895644677772	1.83242996788424	0.92741365771966	1
7349	WBGene00012450		Y17D7B.2	Live	protein_coding_gene	-0.104646270948701	1.5235618371806	0.767099530380464	1
7350	WBGene00012451		Y17D7B.3	Live	protein_coding_gene	-0.332638248141872	2.08604150368685	0.130436655606182	1
7351	WBGene00012452		Y17D7B.4	Live	protein_coding_gene	0.00778013308815211	4.46482846505312	0.972679406642378	1
7352	WBGene00012456		Y17D7C.2	Live	protein_coding_gene	-1.02127304771867	1.7409527345054	8.27593727407477e-06	0.00648009402066367
7353	WBGene00012457	acbp-6	Y17G7B.1	Live	protein_coding_gene	0.0375159990483473	0.450677771828931	0.948504296404036	1
7354	WBGene00012458	ash-2	Y17G7B.2	Live	protein_coding_gene	-0.0122123225312436	5.23137872412018	0.92864034059451	1
7355	WBGene00012459		Y17G7B.3	Live	protein_coding_gene	0.106986635462778	3.82794426001597	0.427060901472854	1
7356	WBGene00012460	dhps-1	Y17G7B.4	Live	protein_coding_gene	0.118657206839431	2.85663631630354	0.39789261073049	1
7357	WBGene00012461	glb-29	Y17G7B.6	Live	protein_coding_gene	-0.159502565590699	1.18241596303358	0.499053279248422	1
7358	WBGene00012462		Y17G7B.8	Live	protein_coding_gene	0.144735450451043	4.89294978068194	0.216313817573574	1
7359	WBGene00012463	nadk-2	Y17G7B.10	Live	protein_coding_gene	-0.0177647733100345	4.68414933904321	0.876690838909868	1
7360	WBGene00012464	arrd-7	Y17G7B.11	Live	protein_coding_gene	-0.0220477934424059	3.29498529220366	0.895235198499171	1
7361	WBGene00012465		Y17G7B.12	Live	protein_coding_gene	0.122500437854524	3.85515355229751	0.329003878294633	1
7362	WBGene00012466	ippk-1	Y17G7B.13	Live	protein_coding_gene	0.105705281835561	5.89171219361093	0.376190235270734	1
7363	WBGene00012467	arrd-8	Y17G7B.14	Live	protein_coding_gene	-0.12242812688312	-0.308721550911273	1	1
7364	WBGene00012468		Y17G7B.17	Live	protein_coding_gene	-0.0616794191986639	4.7595729105346	0.687903092728905	1
7365	WBGene00012469		Y17G7B.18	Live	protein_coding_gene	0.0818879062558127	3.61280708231486	0.538337231887128	1
7366	WBGene00012471		Y17G7B.20	Live	protein_coding_gene	0.052040337094921	8.83391529911646	0.663982073442163	1
7367	WBGene00012472		Y17G7B.21	Live	protein_coding_gene	0.0314323483388199	7.03529557341674	0.810529753014783	1
7368	WBGene00012473		Y17G7B.22	Live	protein_coding_gene	0.0217097604170711	1.46296208270039	0.961487642486463	1
7369	WBGene00012474	attf-6	Y18D10A.1	Live	protein_coding_gene	-0.107744173243129	4.77606457888267	0.553569274492178	1
7370	WBGene00012476		Y18D10A.3	Live	protein_coding_gene	-0.126890217331547	1.99124833859024	0.602764666792679	1
7371	WBGene00012478	mxt-1	Y18D10A.8	Live	protein_coding_gene	-0.0116384294405391	5.62901568417707	0.938020141635476	1
7372	WBGene00012479		Y18D10A.9	Live	protein_coding_gene	0.0339422209464489	2.82788866716087	0.871720353677497	1
7373	WBGene00012481		Y18D10A.11	Live	protein_coding_gene	0.454643342104529	0.983087154038155	0.200749525579688	1
7374	WBGene00012483	coa-5	Y18D10A.16	Live	protein_coding_gene	-0.203423135430236	3.33635253734241	0.15817436919448	1
7375	WBGene00012484	car-1	Y18D10A.17	Live	protein_coding_gene	-0.0436759569831809	7.1688476954634	0.648139876849623	1
7376	WBGene00012487		Y18D10A.23	Live	protein_coding_gene	-0.354690312901665	1.38349983945934	0.0826283490318737	1
7377	WBGene00012489		Y19D2B.1	Live	protein_coding_gene	0.519357361862445	1.30648222690314	0.150072508593474	1
7378	WBGene00012491		Y20C6A.1	Live	protein_coding_gene	0.0202254191738345	4.34198682379685	0.892482587848475	1
7379	WBGene00012492	fbxb-7	Y20C6A.2	Live	protein_coding_gene	0.255654013463161	2.12709077812241	0.567204159021839	1
7380	WBGene00012494	nhr-232	Y22F5A.1	Live	protein_coding_gene	0.18934122345925	3.66691065330043	0.492887883326637	1
7381	WBGene00012496		Y24F12A.1	Live	protein_coding_gene	-0.0766296640555504	4.17716653298304	0.516397111422006	1
7382	WBGene00012497	ragc-1	Y24F12A.2	Live	protein_coding_gene	0.0114338692340205	5.98013817712852	0.919078437197142	1
7383	WBGene00012500	hpo-2	Y26D4A.2	Live	protein_coding_gene	-0.107795616950096	-0.245339347072199	0.828949854322782	1
7384	WBGene00012512	ekl-5	Y26E6A.1	Live	protein_coding_gene	0.263518393149806	3.60638108274752	0.0494513084388263	1
7385	WBGene00012513		Y26E6A.2	Live	protein_coding_gene	-0.0858205910533506	3.15695787515202	0.626251268252616	1
7386	WBGene00012514		Y26E6A.3	Live	protein_coding_gene	-0.226660569188359	1.53349841952261	0.326713156302563	1
7387	WBGene00012518	comt-2	Y32B12A.3	Live	protein_coding_gene	0.0632084977784807	0.632315528809641	0.917773985407318	1
7388	WBGene00012522		Y32B12B.2	Live	protein_coding_gene	-0.054265652450331	4.5252764488429	0.674996033642914	1
7389	WBGene00012524		Y32B12B.4	Live	protein_coding_gene	-0.0295175759862773	4.08690413989112	0.857939513701746	1
7390	WBGene00012525		Y32B12C.1	Live	protein_coding_gene	-0.0281938205808062	3.72004142431686	0.887889883619288	1
7391	WBGene00012527	set-22	Y32F6A.1	Live	protein_coding_gene	0.590053821715409	0.393338318265761	0.14146163240468	1
7392	WBGene00012528	pap-1	Y32F6A.3	Live	protein_coding_gene	0.0870884653293545	6.96389060637987	0.385165839192067	1
7393	WBGene00012529		Y32F6A.4	Live	protein_coding_gene	0.199951891965201	6.23491876442151	0.103880901480298	1
7394	WBGene00012530		Y32F6A.5	Live	protein_coding_gene	0.290959837757165	6.93978204166424	0.0127671033122477	0.744682802007777
7395	WBGene00012531		Y32F6B.1	Live	protein_coding_gene	-0.0400820707699132	6.55071052124417	0.749412326439262	1
7396	WBGene00012532	crp-1	Y32F6B.3	Live	protein_coding_gene	-0.0883597932879409	3.38418237926459	0.653569301947893	1
7397	WBGene00012533	fbxa-209	Y36E3A.1	Live	protein_coding_gene	0.144256669561157	3.22390141408208	0.368269168072629	1
7398	WBGene00012535		Y37A1A.2	Live	protein_coding_gene	0.437332992593284	1.32170670594191	0.355018277876757	1
